artist_uri,artist_popularity,artist_followers
spotify:artist:35zC83DS27iISaGLzmXk8S,41,74
spotify:artist:35zOaLSrpQwL9mSBQjbK7f,35,107
spotify:artist:35zT3zevS4o8FiFCu1ug0r,21,614
spotify:artist:360IAlyVv4PCEVjgyMZrxK,83,4564827
spotify:artist:360WNdhBjiIz8qnUOPyebr,36,15849
spotify:artist:360ndSvyAxL2Yz4lItI2aO,12,293
spotify:artist:361kscBTEw82NTOFS8hq0D,35,15729
spotify:artist:361nXBd8zOp4m6PB7Gjnie,36,34
spotify:artist:3626h020F6R0HEQdaRTTWI,26,1988
spotify:artist:362GV7hdgLf9AHDE9l0zyn,27,3903
spotify:artist:362P5PoMcRW7GAME1pbJeR,1,16
spotify:artist:3634pboiWrEMkmIrpuqf1I,27,19921
spotify:artist:363N5eDZLVoiHql89HsG4b,21,599
spotify:artist:363O7pZ7bFFXeUqhPy2dqH,18,1997
spotify:artist:363VbwpX9anvrThJ2qDwBy,35,28060
spotify:artist:363VcseQtfMPYMSh4eB6sZ,1,91
spotify:artist:363kpSrNnREqc7iOXbT0tw,26,426
spotify:artist:363x6zlc7Nirq0t1KJdSXj,19,521
spotify:artist:363ygVuMe2DL5B8rehOSbV,3,306
spotify:artist:364e9RWS2fK6wy8AfdigWX,3,213
spotify:artist:364ovD0MRp9ezaNTkRoLeA,47,101165
spotify:artist:365Fm0OgkStvN1wWzeyfDN,45,43761
spotify:artist:365Q4cNnnlsQErzPsUzyXY,38,554
spotify:artist:365zd1hwaA8mlb1vimWP9t,3,10
spotify:artist:366L4EjZXBPYbHs9XDQILZ,51,26170
spotify:artist:366oWbbebUqu4ovO0F0V5D,22,7971
spotify:artist:367E3x81QkJ0luGzpk8pqj,38,1183
spotify:artist:367WqYA55AUDT7u8TMBVsy,28,95
spotify:artist:368JQ3ZxIJ55JQaKaGdh8k,4,52
spotify:artist:368McZ5mdw3e3ngVN440Wy,33,5362
spotify:artist:368bamZzGOH8Gc1OzlIQoS,2,109
spotify:artist:368rTiMKMrz3b03az6B14w,64,369336
spotify:artist:369EvegFopl9qWl1QPEHzu,16,843
spotify:artist:369GolxVTgnaA9O8C8NMOA,0,12
spotify:artist:369T15zvlCiF4zAzdZNhQL,58,58585
spotify:artist:36AH52LLnYhoMtZ0lbeiMW,2,63
spotify:artist:36AJmodiIrwV9U3QOiLMYM,44,21064
spotify:artist:36AUdri32ejLpQRU0LbZSG,29,162
spotify:artist:36BVUrJXBiHHzwASLjuscd,28,145
spotify:artist:36BgOKslOMQpqjTGn9wSuY,48,1693
spotify:artist:36BjLtXEXIifbRrfc1Rtqa,46,52693
spotify:artist:36Bs5vvvt4AfdIvApt1Rid,14,248
spotify:artist:36C2hXqhxu8S68awyDaGQD,24,1798
spotify:artist:36CgM42AtIA5SEne7Wou7q,41,1278
spotify:artist:36DAMwnbeEoi00GrX1eesi,24,2764
spotify:artist:36DQ185S8mJ2H8j7QPLmT3,24,746
spotify:artist:36Dm9RJTDOyMIbLOUeUSE8,9,437
spotify:artist:36E7oYfz3LLRto6l2WmDcD,61,818442
spotify:artist:36GA442Aa56iPPy7BdfGXj,1,212
spotify:artist:36Gn8Yc06oIST4l5VtvLdB,28,7091
spotify:artist:36Gw6AHyR8BzuK8h7T7Kxm,15,580
spotify:artist:36H3yV7O8YbQX0GQarIJGd,26,8413
spotify:artist:36HA6J1T7vW0RHuumptgK1,27,2443
spotify:artist:36Hfqd2C0x7oulFJTAuIt0,50,1871
spotify:artist:36HvjE9pV91jEjO1qBRidS,44,614723
spotify:artist:36J979CZNAI4GsrElYFUOC,33,4815
spotify:artist:36JJbH66Q0tZbKcnjvliDT,32,23785
spotify:artist:36Jk5sBdoGWR9iP4GX49EU,46,11414
spotify:artist:36JmsWg46yFhuPsYtD9390,23,7024
spotify:artist:36KJJZgi3EYM2QsmLw3vIo,3,794
spotify:artist:36KsCCwgI0Dep97yVJWmkK,59,553558
spotify:artist:36KtDuRQm38x36q30tnqOD,34,17650
spotify:artist:36L95dDAJG3EJ2tstIZpFj,40,2246
spotify:artist:36LjbFPu1uW5jbDn6vDqFf,0,98
spotify:artist:36MJ7wtv3QegfYwmpSrQaK,2,28
spotify:artist:36MQil20hjOpG5f52NQ4du,52,63387
spotify:artist:36MWnDH4kn3Sx79LLtLpjF,51,57959
spotify:artist:36MnOrp3WlHJ6CYc5HstxX,41,11816
spotify:artist:36N80lh8tNu7XedcW55NC3,38,6822
spotify:artist:36OGxNSKeYNF8epyYkiF4T,19,1694
spotify:artist:36OaFcMjn2RWlJlcez2fhA,28,5556
spotify:artist:36OpL562em7DZ8ffD5YjkZ,25,6127
spotify:artist:36PWgNPTOch41BGIEPTY3h,46,68641
spotify:artist:36PxHmbx5QrRTpuCaw4FuV,54,83509
spotify:artist:36QJpDe2go2KgaRleHCDTp,78,13229245
spotify:artist:36QRQEhytT1w0kRiF3g27b,23,151
spotify:artist:36Qkw8xpSta7ZunIBsdQvW,32,1117
spotify:artist:36RONzYVz7gBzAI1k6kot1,33,100828
spotify:artist:36Rm9QDv8917PvW0eosGLt,12,33
spotify:artist:36RxHbl3Duv6WNJjOGPhV4,49,3113
spotify:artist:36SBg8t2alILgIBtN5V2Jb,43,1087
spotify:artist:36SRwzRkX5zW3ABjJrevqX,46,233324
spotify:artist:36TBxbtPjK9KDZi2RHuauS,9,648
spotify:artist:36TGx7BxtQA4uz6irWnX3T,32,130824
spotify:artist:36TpoLH6d8dWbvdlMkQK5E,0,1
spotify:artist:36UFyqEYKzYrUHmrCZmgF3,19,113
spotify:artist:36UWMmw48VBENoexcFMlMO,13,48
spotify:artist:36VGTEPZnpAU5FfivpFaJO,42,14394
spotify:artist:36VSvhsPFTdsj1CtmatPiQ,48,43631
spotify:artist:36VXnOjLVJQUy8xH9dk6Po,33,22191
spotify:artist:36VqKnfwNzccEtS4eiFkMx,22,1563
spotify:artist:36WPIJMvnC1lSvjwMHrGAR,57,8601
spotify:artist:36WQ5ytG7D6y2dtasU9F20,3,14
spotify:artist:36WnZcQTHWowOoT1kS3LxV,45,662
spotify:artist:36Wo4JMbqaHm0wzCuDxBuD,47,1160
spotify:artist:36XLlW44xHUSb1yGGF2Omb,32,20093
spotify:artist:36Xf9tGkUuGqVr1wugATp5,23,451
spotify:artist:36XnjfEuI5iOO7b5s97a1Y,13,262
spotify:artist:36XyconBGiSvtl2e9NZuei,35,3698
spotify:artist:36YE6h8aN09ZKG4EhneDSf,42,28881
spotify:artist:36YkPEVyrGPidekkTErnko,36,12781
spotify:artist:36YnP6MGu5W8JqtOKshpKn,16,270
spotify:artist:36ZRHbGWbFIHyKk48cdwuR,3,39
spotify:artist:36a1FhGZwPM18t4IkpOkpG,33,20089
spotify:artist:36a20dt9vNj1viKsg1yZLl,0,51
spotify:artist:36aO6QRP6K44OdvTkDDs27,10,1887
spotify:artist:36baZGkWzUFrAMDCQkkTDd,0,38
spotify:artist:36bqrOQ7m5YgPYvqSWuw7q,25,162
spotify:artist:36buOdDVz6p3QbVatFi4iX,20,1160
spotify:artist:36cEnU1vYfohStmnt8y3T2,28,27529
spotify:artist:36cYZ6An1aTETc5pLeiFYg,24,208
spotify:artist:36caCzfSrrL7a8Mvd1SuRr,64,71794
spotify:artist:36cp3vARoTcgBAuhIAOfls,31,5284
spotify:artist:36dY5pyTYB2hHWaY74Jiaa,19,3591
spotify:artist:36eDX6PQlJkjxXUhIINO5w,28,1797
spotify:artist:36eSjIksD6fehqxyDUHDA3,36,120322
spotify:artist:36eTeLNx8ErucrEyRm6JOo,55,420302
spotify:artist:36ekjXGrrm7MVHISQr0S8b,39,513
spotify:artist:36fJ2Mx3ktclhSlBbsUbFY,41,2168
spotify:artist:36fU1D7VBlwnCf293gMzhT,37,23596
spotify:artist:36g2U19HPpLeY5FyrPhrfp,42,13215
spotify:artist:36gygmeIKRKTfOHo5pf6E4,42,9
spotify:artist:36hwOoNPgnsKnhoMBYpJrJ,48,51944
spotify:artist:36jGtr6jwJ2D7RVJBTRpsc,39,21546
spotify:artist:36jYC060pMMY4uSbkj50cu,10,462
spotify:artist:36jaGQtMj5UWD0eO1fCVdD,54,178439
spotify:artist:36k8qh9BypYOdFHyuixfqB,19,4708
spotify:artist:36kC7LfiVI6Nl158WRsGpR,21,5315
spotify:artist:36kfddkWcVc6XrzNN9BsTP,30,14478
spotify:artist:36lUwhORUGnli06h8VMKqu,25,754
spotify:artist:36mNi6GLNzqS1kHL2KJ65Z,17,1933
spotify:artist:36msvw9B10rxW90NSQ2794,45,78466
spotify:artist:36oZ6EVzeGhhht1KW2P7Km,12,90
spotify:artist:36ofeSYIu5DGRarLS0GhnG,29,2623
spotify:artist:36pCa1JHc6hlGbfEmLzJQc,44,80399
spotify:artist:36pSrxZllYXcKEeyUqnXTX,33,10138
spotify:artist:36pVbqOxPcnckypANRrVbq,0,50
spotify:artist:36pbhMHDmMUotharAzC35Q,29,63
spotify:artist:36pk438TUUMdX59j1zbvTu,37,35568
spotify:artist:36poCYX9ukAvvGCv9YXno7,19,3876
spotify:artist:36q9hgg6HgeYXR4IyC4HNt,27,5312
spotify:artist:36qFUmqGdV8FYYhXIDhc17,50,10277
spotify:artist:36qHcRaxikdAk01UrDBXui,19,813
spotify:artist:36qOXUtUq5HjaP1wet4ePl,34,65190
spotify:artist:36quEhAYqOGJgWM9KTwczK,37,27046
spotify:artist:36qxqKuaIzIOC8tLgTy02Z,29,12522
spotify:artist:36r4ltZmLqtiDBdAs9XSqn,50,41392
spotify:artist:36rey1TxHa81Az8CqZpsJ4,38,23635
spotify:artist:36s30oXmxBFCjVoJLiOY9P,36,31063
spotify:artist:36sSK0wDGzRTTplBKWP8TQ,23,43
spotify:artist:36t7yveMZw33p454gl9k9c,40,6561
spotify:artist:36u61FnGDFJVllsyOZ4tQh,37,764
spotify:artist:36uAf3cKv9irD6pkd1GpIy,3,83
spotify:artist:36vLOasO8BD2hzG9nab0ED,52,131877
spotify:artist:36vknDs4OtlCZuloFIJAhN,51,174159
spotify:artist:36w05i5hz4ktQ9sWnmKgtK,30,5784
spotify:artist:36wD11p3VIwHH25Glcn2ut,40,92322
spotify:artist:36wLXYkjSzjSqQ41WcVczE,39,44548
spotify:artist:36wvjX9XvzL5ABnfiaNant,31,6240
spotify:artist:36xBB2QFwkTWdkfW81Cla5,9,83
spotify:artist:36y7VzGBD47ymYb40a7JkE,43,22287
spotify:artist:36yQ2ourqcGQysKy6DkAqe,9,371
spotify:artist:36yybhBDwjrHczARABTWeR,27,273
spotify:artist:36zF2hOLbhNYDdWegZwVSm,0,30
spotify:artist:36zSkwftotDHslP3KUQpew,52,35650
spotify:artist:36zaJBikfrPslhG3cYnv8s,40,149854
spotify:artist:36zaLvAR3hvPMtlSqgQs2i,50,12720
spotify:artist:36zv3geOdhA7xJ38osNRhB,14,238
spotify:artist:3702astwMNkkYTOHIyl7iq,14,636
spotify:artist:37060l8iXQAWuFo1g3RCQ6,35,7924
spotify:artist:370fla8RwoHgAhGzUy56OB,12,2122
spotify:artist:370hBpEbKGDjO8HZ3oQWi1,38,27
spotify:artist:370lLcSfFuzXFatC0DFLel,37,22398
spotify:artist:370nbSkMB9kDWyTypwWYak,48,191695
spotify:artist:370tpIEapP04EZvH2ww4bB,26,3405
spotify:artist:371jpyGdoChzUASOIG2ECV,59,205135
spotify:artist:371pltNEUsXlVphjKKTRSX,33,1258
spotify:artist:37230BxxYs9ksS7OkZw3IU,81,452681
spotify:artist:37394IP6uhnjIpsawpMu4l,64,1720036
spotify:artist:373WlqQOdMSEvVYAxefEpi,24,7313
spotify:artist:373raWdYVGlzDVlHmarQ2P,19,10949
spotify:artist:373xNNbUF6ypZ97H8KVGU0,18,1263
spotify:artist:3742Q8HPuGpkrw2EXq9UbT,34,145
spotify:artist:374NOHOFF57pYs9QOhuKJq,59,693551
spotify:artist:374U7fciZF54RvuwwZY3bR,35,211
spotify:artist:374sWpAJsbZckf98df2jJJ,62,133433
spotify:artist:375Qyr12mY0JzX6hZYCsSp,6,65
spotify:artist:375zxMmh2cSgUzFFnva0O7,51,213783
spotify:artist:376E8lUt0XFd73aLvttfEl,16,205
spotify:artist:376VqYGcBxLELeshbYX4dj,6,15
spotify:artist:376fXWQvNAe7s51YpLYtcQ,22,127
spotify:artist:376pcuw4IgWBMOUwCr8kIm,60,407466
spotify:artist:378dH6EszOLFShpRzAQkVM,65,2045259
spotify:artist:378mMOx9ssT89Npg6fPnP1,14,651
spotify:artist:379BjnaqYI8tcQ44FbCUiD,14,660
spotify:artist:379bR1jquajKoIYaVKYRVt,14,112
spotify:artist:37ASGd4rWpHjuVonnYAN6S,59,38688
spotify:artist:37BIBvfliXJpSgn10yQUJM,60,2235
spotify:artist:37BLGNphfNmYvW3tREbiff,19,2179
spotify:artist:37BdO03ZQz2iJohPDjWT8U,1,5
spotify:artist:37BiX28I6pF104F92U1hDP,54,145512
spotify:artist:37C7aJnXB81MAsj0UqX4PV,29,45
spotify:artist:37Ckx9qaPcDipTc6nIfbAg,7,182
spotify:artist:37D1QyrEFNkcv0f62xo46x,36,25308
spotify:artist:37DJj3jgIIOXtmzVChIfur,26,133
spotify:artist:37DTI6kVyRX55zI7UGcO1f,0,136
spotify:artist:37DdwREpvvQHmGLFEZ4h0Q,61,450535
spotify:artist:37DoQwtzVqshZVU8WfmzW0,37,862
spotify:artist:37EM9sbWLxEAf1zqOui3wB,28,2585
spotify:artist:37EbmDcTlZtyriAvhNLMmb,8,75
spotify:artist:37EtG92wa0vV0OMpk2mVFV,47,307
spotify:artist:37FRzH4ZWVMwSwwzMZpxs5,21,123
spotify:artist:37FjV8AJ2yoNFXSx3JUPer,7,436
spotify:artist:37G2q7stwXQdxW5OJXghrK,3,296
spotify:artist:37G8DfNgO4mQ3PKh5droSo,55,117173
spotify:artist:37GBT1Lhfc2sgq4jZIt6n2,34,17142
spotify:artist:37GBry7NOgPe8Lk3KT1OyF,54,257
spotify:artist:37GUqxafAvAKGMZbXCUnmr,59,330720
spotify:artist:37H3UX4jTV7ZjH5yL6l3Yl,47,275
spotify:artist:37IAmIFuCYtwhxQRlQisDg,29,10860
spotify:artist:37IEuN3UGKVwbR42MSLl33,8,519
spotify:artist:37IZbaOzi6i7yS7d6ITvpq,11,15
spotify:artist:37J1PlAkhRK7yrZUtqaUpQ,61,959536
spotify:artist:37J9hiCCgzUYyi8V46abD2,25,80
spotify:artist:37JMStSvQj5EhXqa3MycDR,21,186
spotify:artist:37JcV5BAEqxOfKkeKQf9pr,11,10
spotify:artist:37JnRNxKxXJzBZ8Yo7itp1,30,2329
spotify:artist:37JxThAiy5VMNu4dl7VAf9,34,510
spotify:artist:37KB5e6cGsN1AQAB9Omm1U,36,73061
spotify:artist:37KKhxZfEBAQ4rre3WKzmB,31,4542
spotify:artist:37Kwz8lKQipujhPpz9Q5cQ,39,33753
spotify:artist:37L0Uo5R9LbpeCQDtlAgtI,42,4377
spotify:artist:37LEXAV1tfykNBoe1FgSPy,18,9
spotify:artist:37LVA5G1f7t8QukUaUCb54,0,71
spotify:artist:37LkPZHXxftTjJokaBZ0Cl,0,1250
spotify:artist:37Lr1lIJy824MQIENRUnZn,47,4751
spotify:artist:37M5pPGs6V1fchFJSgCguX,70,1819152
spotify:artist:37NqXwtb6nIEqRt4EJSoIO,60,921451
spotify:artist:37OT8Wms6fBIzNUJW0d1PW,32,1252
spotify:artist:37OvMFQaFOC3cPdbtrksip,13,131
spotify:artist:37PL04N8kBWWW69jdrMMWT,55,240753
spotify:artist:37PSb3cfps3ukGqROAiblC,2,2
spotify:artist:37PWVxTGo22MsL63sMIiFT,1,123
spotify:artist:37PZXblQTqpEWGdjctNcGP,48,78344
spotify:artist:37Pf9riF70VuuPMXP4kz3J,27,12127
spotify:artist:37Pprth5H294i7rSnIkVVV,50,1357
spotify:artist:37PywjKNsxHji5F9eFODF2,49,84460
spotify:artist:37QCkk7v8FakorcauVgya7,1,31
spotify:artist:37QFe07xXVifiZf6t6t3PE,39,26090
spotify:artist:37QzcUFUnGIrn6faZJWFnc,28,10777
spotify:artist:37R9SSBrvWWxsBDFBcWgHH,21,118
spotify:artist:37RO5RYH0ouT5eJzWhdfWn,29,2969
spotify:artist:37RQXnjKqbY7DDOoeYpQCH,19,1283
spotify:artist:37Rqopn1vLADPjy3kxp2bb,34,7398
spotify:artist:37S9qlW44AiakSF45Vra1E,48,38049
spotify:artist:37THYs5PpPmNUIVJcmQ4BN,10,759
spotify:artist:37TLqoRtQb0rPP6pyuUdwn,20,1318
spotify:artist:37U9sPqTZMd7AKJCWgcvkt,45,139593
spotify:artist:37UBXFAuwG66gXZSVL4Qnk,28,2484
spotify:artist:37UWdRy8Gnj8oW9KvFuDYm,28,1751
spotify:artist:37UXlMGND0Tr7Su43RxHQ0,55,64219
spotify:artist:37UrMzgmpRLmvVbJwcriPV,22,4022
spotify:artist:37VCh7nhSDrULox2fOnBoU,43,26618
spotify:artist:37VG24XEmIV9iMXzdJVhEp,41,33561
spotify:artist:37VdmFhJpMynw5ZfnwkvGN,19,720
spotify:artist:37VopouYOyLqeH34jEZ7W9,30,4209
spotify:artist:37Vukf7o6CBPG68BRDpStb,31,41032
spotify:artist:37W8SKV5Vc8lcGtdyWCA5m,59,1042697
spotify:artist:37WUyWktWKSTKPpWTf6ZvK,18,231
spotify:artist:37XYCYBplXANPeMyaDcA8U,3,274
spotify:artist:37YPRC79OnoHT6wT5ia0xX,29,15859
spotify:artist:37YcGi7z4aXgzWu4jGRe4H,32,8972
spotify:artist:37YxyxKbCL7as3bH2adwQE,41,16784
spotify:artist:37YzpfBeFju8QRZ3g0Ha1Q,50,70119
spotify:artist:37ZMG1QoWfV5N9Y86gOESb,38,3162
spotify:artist:37ZPyBkGrrKwdNiNWUgIqS,10,5707
spotify:artist:37ZQmqZrhmCCZebZF3Cvwx,47,95374
spotify:artist:37Zo7giTfDT9eYpWZdaOi0,30,8120
spotify:artist:37ZvFp654tY74Z1D2TLOGR,49,171890
spotify:artist:37aNTvFO4AXHRAwqVZmOfF,17,992
spotify:artist:37aR5PqATWZwKvh9nkebho,47,90724
spotify:artist:37aX084ItqASRiOZ5c3za7,21,1662
spotify:artist:37awA8DFCAnCCL7aqYbDnD,65,744489
spotify:artist:37axC8jHW1iHp48uK8fKpu,37,4225
spotify:artist:37b1X2DN5HMVDuZnZ56qnB,17,218
spotify:artist:37bI33WPfCX8vMziJtoYYV,11,530
spotify:artist:37cLwfeqeJhGkLG1R7GpsZ,3,127
spotify:artist:37chdzil2IRjbOt0NTznTN,26,1489
spotify:artist:37ctEiNvHyyUL9KDjRUV0W,45,13009
spotify:artist:37czgDRfGMvgRiUKHvnnhj,68,65154
spotify:artist:37dB4KwgKtWuCGbwV0Pdmh,14,1016
spotify:artist:37dSM8Vh8aCBAhqGCVIfmy,31,63020
spotify:artist:37dW5exIcXrrHEMmiItJas,32,3592
spotify:artist:37eAVTi0h4cxTkScarLPFC,43,17275
spotify:artist:37ePD9eNIUXak0LWFGNq4U,23,5930
spotify:artist:37eRNhw77Tm4Ois5CezSvY,42,15821
spotify:artist:37eqxl8DyLd5sQN54wYJbE,50,81124
spotify:artist:37f8YYDNWUstg5p859gMxe,31,6976
spotify:artist:37f9cjf8Ic4t7vYNRYAzI7,46,124710
spotify:artist:37fG1EQuwb6zBHyFYUGfj8,29,45882
spotify:artist:37fzXndf2fxVrk7qarhyo0,61,33966
spotify:artist:37gTAIe8kJ5xGtkJLsfFgP,35,7318
spotify:artist:37gab2kHkQ8LnCRXYRPHxe,53,16639
spotify:artist:37hAfseJWi0G3Scife12Il,67,2214515
spotify:artist:37hmBMPQDurY7DWCsmDyF4,9,235
spotify:artist:37hnZPP7c01W6gNy5Bht0G,14,146
spotify:artist:37hqgMV84m06updLlBFhIa,23,17170
spotify:artist:37hx9bkkuBbG9n991iw27h,29,13
spotify:artist:37iERFydd05SXci7v4Y88X,22,3
spotify:artist:37iHcGKRKbbL9IxDKcAVBv,8,2452
spotify:artist:37iIAObpTKbDOZ9BjSrmMv,38,236
spotify:artist:37ioGUZGhKk7VjWIocx8kM,65,609576
spotify:artist:37iv6CM0QO9ZqPJsxT1ZPy,30,274
spotify:artist:37iyLYETxVTFwmHXjVwlcj,32,121
spotify:artist:37jL2LnGjAkadOCszr8v7C,56,80105
spotify:artist:37kQjANSQM1tmkTwvB5M96,44,38195
spotify:artist:37kVQwL4l4ybv0ZdfSzlxU,2,268
spotify:artist:37lYaYPWOHjKXBD33S6LNv,52,47477
spotify:artist:37mTsRuhVCqiPuPpZU1zIm,9,239
spotify:artist:37mqXU98U5GmH5ZDtlHM1c,72,678764
spotify:artist:37mtx80nMDETlbsq2eFCzc,46,207407
spotify:artist:37nAYWCcjUzCtswtd9F0Na,24,2744
spotify:artist:37nE9g0LRDhDSIejDuPKPS,44,38962
spotify:artist:37ncw1q0vYAawfyD20WZmI,5,406
spotify:artist:37nvYgVrHPzGvF40rvu1KL,10,1416
spotify:artist:37oBR2stxH6s7qX6rVOlPN,34,52
spotify:artist:37oPFegoFXsfDNMdVOASlT,37,6443
spotify:artist:37obY6KAyQrGu95SqzKJlu,29,8866
spotify:artist:37pQvKClaOxAsDgWgAccM9,30,6413
spotify:artist:37pVxtkN0BLmY6QOliGkJK,10,4022
spotify:artist:37prnzMZKnM9gzdRcyWJhB,4,3526
spotify:artist:37qXWlhfRvpxmIeTKvfw8B,32,50223
spotify:artist:37qYg33d5znCp06dghSGz4,35,243
spotify:artist:37qnORF8QfcLsPYb6lRhiq,48,1978
spotify:artist:37r3ZUhErh0QPJENMsAPBG,47,66949
spotify:artist:37rZVPPE53YyGVv9JjiDeK,16,101
spotify:artist:37rhlYZVn3eZ0OfykQKOKe,36,45
spotify:artist:37sS66WbTIbdn4ewquyWhw,33,7
spotify:artist:37sWo3r7HX9Fa9DhiQqclU,37,8675
spotify:artist:37saLH8jFqlEDSoR3LJzbZ,13,22
spotify:artist:37tjt3cGt6FQPLu6IsorqP,38,2274
spotify:artist:37tpydsl5wICltyf0U7iHM,38,24471
spotify:artist:37uLId6Z5ZXCx19vuruvv5,56,659172
spotify:artist:37uRqWXnekGkC0DNICBG2X,1,63
spotify:artist:37um1uxI92g4ll61LzrtB5,27,24817
spotify:artist:37uswdRBtJ0qyXas292Uo0,43,6642
spotify:artist:37uvbfY0lCDOsmOtRKtSjS,3,309
spotify:artist:37v6nZfiAy198ETIurzNZr,4,648
spotify:artist:37w38cCSGgKLdayTRjna4W,67,901610
spotify:artist:37w4Pd5kBVdyhUR1Q5L6CA,34,25276
spotify:artist:37wN6xD9duyyxRWmObUUxE,41,8024
spotify:artist:37wnCBVoqmetYih8Y7tkmi,27,12269
spotify:artist:37x1MqNXlCtuLLYSXYX7jA,51,70274
spotify:artist:37xdFZprSx5E3Th6YKWeyx,1,44
spotify:artist:37xtinz1vW4SzwKgw3fKL5,21,987
spotify:artist:37yA8FvkJWnXZXbRg4IQaT,45,89244
spotify:artist:37zUz0gjTaNCWTOymnuWGG,54,304000
spotify:artist:37zdNthUsPowEeNJDeCCYx,50,21816
spotify:artist:3803JqLnUACUJcuCLmK3xz,51,73836
spotify:artist:380DW51qbu5pSP8crFRIII,49,220309
spotify:artist:380dXS6DOde6Sk5cZOyQUb,28,11593
spotify:artist:380fnmlGnkyueBMqGWx2k5,49,95877
spotify:artist:381haHjTXdhQzvCjYuN9xJ,20,1642
spotify:artist:381qsmnro0ums1wDJrBnMl,21,63
spotify:artist:382aCtCMEd2Rg2DmcU9xw9,37,31707
spotify:artist:382aq8Pij5V2nE2JMHMoxl,62,703409
spotify:artist:382iZHdMjKXI44HC0IwOSr,39,8873
spotify:artist:38329DTMLBuu9dxx2a8Nke,45,81936
spotify:artist:3836OTICMPjhTMMcpPw4EC,65,173247
spotify:artist:383TNs7gmmY7FBJD3Oseu2,6,60
spotify:artist:383nekIKjSPxCHbAtq1APw,4,164
spotify:artist:3841DHBEOAE2ksodVZkV7U,33,8847
spotify:artist:384DhgGNBZ91pyVJF61u18,38,35718
spotify:artist:384QRjW86RWbAWYzvKivLN,2,54
spotify:artist:384r9G0NILqkGrQL8IPMkC,36,5115
spotify:artist:385fK73L7PCt3RMlZQOu6t,37,22434
spotify:artist:385mcn4Om5pwO2Px067Oma,4,2523
spotify:artist:387fj6TuPJ3y2H8ViAm6r0,56,467448
spotify:artist:387mxb1p13O8OdJ6r8pc2q,47,10043
spotify:artist:3886aFez2HDLkio5tUzmP6,53,383612
spotify:artist:3887tYTEEfxw2w0CGVMKdt,0,4984
spotify:artist:388Jc5WX2TxTOgGwXidDM7,48,160978
spotify:artist:388Y4nUQbYSyonhNlBEypT,35,31980
spotify:artist:388gr5BQ9YqCP5TUALzJgi,39,32083
spotify:artist:3898xesz6JuQkpz7Kiu4uM,55,180200
spotify:artist:389xLrj1FVqQsYPpKEdEe6,15,2330
spotify:artist:389zc5Rwe0MPcE6mSF4AjC,51,327701
spotify:artist:38ADJduVk8KnhRaqDCOc5Z,20,4243
spotify:artist:38AhaiuKa7MXFfprk4O4B4,6,657
spotify:artist:38B08MDKPMbi7CvO2pTfSs,12,210
spotify:artist:38BUDeCxLNcv9lVyK7mxxk,11,1882
spotify:artist:38ByHn0DO6T6cNP6JlNnvX,44,301
spotify:artist:38C3okxv3fyyOIQUVPCdGX,48,130319
spotify:artist:38C7mOgwJcs34XWndTcKke,47,60577
spotify:artist:38CPjAAqYV8lTYi6clzbjG,47,83559
spotify:artist:38DNB5yq30k6tcxmDNDMGd,19,195
spotify:artist:38DOU02BQmlcooCqxr3aSd,34,6471
spotify:artist:38DX4hQVvPBs3PThDIAK11,47,142287
spotify:artist:38DmNaPnPBoXtbpFgXZNL8,34,9121
spotify:artist:38EmEgXkgK51MT2tPY0EoC,50,30624
spotify:artist:38F8jWI9OYvjRl9LBTVBzF,33,29681
spotify:artist:38FDUny44xLWCsKHGWI9bo,41,236
spotify:artist:38FqeK3CPB9k6ZmIdsGWkC,9,373
spotify:artist:38G8E1MViuxPZPd5qIgbic,32,42271
spotify:artist:38Gn0ZVC8TQwuaMxBK1yRV,47,178215
spotify:artist:38HBNhl3BVneu8qCuG8wW9,11,538
spotify:artist:38HiPEuUacmAjx3cKEjEVu,47,69829
spotify:artist:38HqxBtUpMunEP3kKLjEby,52,9164
spotify:artist:38I7TPScAqEoj3u14e4x38,27,2148
spotify:artist:38IClrIkZglkV9q3j5EEgm,8,180
spotify:artist:38IfmizrHTCxFjd8UKhWnp,45,21301
spotify:artist:38JrUTP1Vd26MyxJ9Gd4Tn,22,1654
spotify:artist:38KlCsh4vAknywZfVbJuvH,53,17444
spotify:artist:38KzCuzSKjB0BXPf7vxfqi,16,853
spotify:artist:38LWle0ChG6k0UHsOnoO75,30,14337
spotify:artist:38LYyZ9hZEEQeEfeYoydqd,55,306450
spotify:artist:38LdIuxB548zgHoEY2AN7a,55,394250
spotify:artist:38Lr1bGvJiIU0UKntaJJus,20,2029
spotify:artist:38MKhZmMRHAZRz8LqtKIBw,45,45440
spotify:artist:38Mb64k2ldYOmNFO1D3xez,13,3690
spotify:artist:38NLW0tzumEuy20AwBhmNc,31,204
spotify:artist:38Nm03h24mw7wjzugyqNRJ,6,107
spotify:artist:38OPqGlHHCPAsL87VM10Su,50,24776
spotify:artist:38OxNsuvIxKEu1GHYcMal7,0,67
spotify:artist:38PMIZMqm6jeZRi5rmlSLi,32,28
spotify:artist:38PVRkX8RixC7XuDRltJpN,42,29517
spotify:artist:38PxQFwKE257tcBkgrr9lb,41,7587
spotify:artist:38PzLQE4GW8o7A18oGhi0x,72,8703
spotify:artist:38RYRTmgZCyw9IIek40S7V,19,23
spotify:artist:38RfmOr1oMmALaGLUDvmIi,49,48155
